qid,r1,r2,Controversial question
241711,2.8,2.4,False
241720,1.2,2.6,False
241730,1.4,2.2,False
241742,2.0,2.2,False
241752,1.8,1.4,False
241765,2.2,3.2,False
241782,3.6,4.0,False
241795,1.2,2.2,False
241806,2.4,2.8,False
241812,2.8,4.4,False
241813,2.0,3.2,False
241822,1.75,1.75,False
241831,3.0,3.5,False
241840,3.0,3.8,False
241846,3.0,4.4,False
241852,1.2,3.0,False
241903,2.4,2.2,False
241924,1.4,1.4,False
241933,2.6,3.0,False
241942,1.2,1.8,False
241943,1.0,1.5,False
241951,1.2,1.6,False
241957,1.4,2.2,False
241988,1.2,1.2,False
241997,1.25,2.5,False
242001,1.0,1.6,False
242005,3.4,3.6,False
242025,2.4,4.0,False
242029,2.6,3.8,False
242055,1.0,2.2,False
242061,1.0,1.4,False
242065,3.2,3.4,False
242077,3.0,3.8,False
242088,1.0,2.2,False
242089,2.2,1.8,False
242110,1.4,2.4,False
242121,1.2,1.4,False
242132,3.2,4.2,False
242147,1.0,1.8,False
242156,1.4,1.6,False
242168,2.2,3.2,False
242181,2.2,3.6,False
242182,1.6,3.0,False
242188,1.6,1.6,False
242207,2.6,3.8,False
242211,1.0,1.25,False
242215,1.0,1.0,False
242225,2.4,3.2,False
242237,1.8,3.4,False
242242,3.0,3.6,False
242250,3.2,4.4,False
242251,2.8,4.2,False
242282,3.6,4.0,False
242292,1.2,1.8,False
242310,1.0,2.0,False
242314,3.0,4.6,False
242323,4.4,4.0,True
242336,1.2,2.6,False
242343,4.2,4.8,True
242346,1.0,1.0,False
242351,1.0,1.4,False
242364,1.8,2.8,False
242367,1.6,1.4,False
242371,1.8,2.0,False
242384,1.0,1.8,False
242390,1.2,1.6,False
242404,2.0,2.6,False
242406,1.0,1.8,False
242420,1.0,1.2,False
242433,1.6,3.2,False
242452,1.4,2.0,False
242456,1.5,1.5,False
242471,2.6,3.0,False
242479,1.0,1.0,False
242482,1.8,3.2,False
242491,1.4,2.8,False
242505,1.2,2.0,False
242506,1.5,1.75,False
242511,2.6,3.4,False
242531,4.0,4.4,True
242535,1.2,1.2,False
242539,3.0,4.0,False
242541,4.0,4.6,True
242547,4.6,4.8,True
242568,2.6,2.4,False
242570,1.2,2.8,False
242601,1.0,1.8,False
242604,1.4,2.4,False
242606,1.6,3.0,False
242608,2.25,3.0,False
242625,1.2,1.8,False
242628,1.0,2.6,False
242634,1.6,2.2,False
242681,1.8,3.2,False
242682,2.5,3.0,False
242691,2.6,3.0,False
242723,1.0,1.8,False
242751,2.6,2.6,False
242763,1.0,1.25,False
242764,1.6,2.2,False
242770,4.2,4.6,True
242779,1.2,1.2,False
242788,3.0,3.6,False
242791,1.4,2.2,False
242794,1.25,2.0,False
242799,3.6,4.4,False
242802,1.2,1.8,False
242810,1.0,1.2,False
242812,1.0,1.8,False
242830,2.6,3.4,False
242834,2.2,3.2,False
242852,1.2,1.4,False
242858,2.25,3.5,False
242871,1.2,1.8,False
242872,1.0,1.0,False
242873,1.0,1.33333333333333,False
242875,2.6,4.6,False
242906,1.5,2.0,False
242908,1.8,2.2,False
242926,3.2,4.2,False
242935,1.4,2.2,False
242940,1.2,1.2,False
242987,1.8,2.0,False
243003,1.0,1.4,False
243054,3.2,4.6,False
243058,2.0,2.6,False
243064,1.8,2.4,False
243097,4.8,4.8,True
243119,2.0,2.8,False
243125,1.4,2.7,False
243127,1.0,2.25,False
243142,1.0,1.25,False
243144,1.0,1.8,False
243155,1.0,1.6,False
243180,3.0,3.2,False
243192,1.4,1.4,False
243202,5.0,5.0,True
243213,2.2,2.6,False
243217,4.4,4.6,True
243221,2.6,2.6,False
243306,1.0,1.6,False
243308,2.0,2.2,False
243344,1.0,1.2,False
243351,2.2,3.4,False
243356,1.0,2.2,False
243389,1.5,2.75,False
243416,1.2,3.0,False
243452,2.6,3.6,False
243453,3.2,4.4,False
243455,2.4,2.8,False
243459,2.2,2.6,False
243461,2.8,3.4,False
243467,3.2,3.8,False
243468,3.2,3.4,False
243493,2.0,2.2,False
243509,1.2,3.0,False
243510,1.0,1.5,False
243513,1.0,1.4,False
243529,3.6,4.0,False
243530,1.8,3.4,False
243542,1.0,2.0,False
243544,4.2,5.0,True
243545,3.2,4.2,False
243563,1.4,1.8,False
243579,1.0,1.25,False
243592,1.6,2.2,False
243601,3.8,4.6,False
243635,1.2,2.4,False
243650,2.6,3.0,False
243651,1.0,1.0,False
243664,1.4,1.8,False
243703,1.4,2.0,False
243711,1.6,2.8,False
243727,1.4,3.2,False
243732,2.8,3.0,False
243743,1.2,2.6,False
243775,4.0,4.6,True
243783,1.0,3.75,False
243800,3.0,3.6,False
243807,3.0,3.6,False
243809,1.0,2.8,False
243822,1.2,3.2,False
243844,1.6,2.8,False
243892,2.0,2.0,False
243896,1.0,2.0,False
243908,4.0,4.6,True
243923,2.2,2.8,False
243927,1.0,1.25,False
243930,1.0,1.2,False
243936,2.4,2.8,False
243942,1.6,2.2,False
243946,2.0,3.2,False
243948,2.0,3.8,False
243953,1.2,1.8,False
243971,3.6,4.0,False
243988,1.6,2.4,False
243994,1.6,2.2,False
244007,1.5,2.25,False
244016,5.0,5.0,True
244020,2.6,2.8,False
244022,2.0,2.0,False
244030,4.2,4.8,True
244036,2.4,4.2,False
244071,2.2,3.0,False
244073,2.5,3.25,False
244088,4.8,4.8,True
244100,1.6,3.8,False
244101,2.6,4.0,False
244103,1.4,3.0,False
244115,3.4,4.2,False
244116,3.2,3.4,False
244118,2.0,2.5,False
244140,2.6,3.8,False
244141,3.2,4.4,False
244142,1.5,3.0,False
244144,1.2,2.0,False
244180,4.6,4.6,True
244195,2.4,3.8,False
244233,1.0,1.5,False
244237,2.4,4.0,False
244257,2.8,3.2,False
244262,1.0,1.75,False
244273,1.66666666666667,1.33333333333333,False
244289,1.2,2.4,False
244290,3.2,4.4,False
244304,2.4,3.6,False
244313,1.0,1.6,False
244331,1.2,1.6,False
244360,1.0,1.8,False
244366,4.4,4.6,True
244374,2.33333333333333,3.33333333333333,False
244411,3.2,3.8,False
244415,1.0,1.2,False
244431,1.0,1.8,False
244441,4.2,4.8,True
244445,1.4,2.0,False
244447,1.2,2.0,False
244448,1.2,2.4,False
244460,1.4,2.4,False
244462,1.2,2.0,False
244481,2.8,3.8,False
244487,1.0,2.2,False
244488,1.0,2.6,False
244490,2.4,3.0,False
244492,2.4,3.6,False
244505,2.6,3.2,False
244514,1.0,2.8,False
244537,1.4,3.0,False
244540,3.4,3.4,False
244549,4.0,4.0,True
244550,2.2,2.6,False
244557,1.0,1.2,False
244563,1.2,2.6,False
244585,1.0,1.0,False
244595,1.25,2.25,False
244599,1.6,3.0,False
244603,1.0,2.2,False
244607,3.4,4.0,False
244619,1.8,2.8,False
244630,2.2,2.8,False
244637,3.8,4.2,False
244638,1.0,2.4,False
244651,1.8,3.4,False
244669,3.8,4.0,False
244682,1.0,1.5,False
244683,1.6,2.0,False
244684,2.8,3.6,False
244692,3.2,4.2,False
244696,4.4,4.6,True
244697,4.2,4.4,True
244710,3.6,4.4,False
244719,4.75,4.75,True
244733,2.2,3.4,False
244742,2.8,4.2,False
244743,4.0,4.4,True
244747,3.4,4.2,False
244767,3.2,3.8,False
244771,1.8,3.2,False
244774,1.0,2.0,False
244787,2.2,2.8,False
244793,2.0,2.2,False
244805,1.0,1.25,False
244806,1.0,2.0,False
244809,4.2,4.6,True
244820,1.4,1.2,False
244828,3.2,4.4,False
244848,2.4,3.6,False
244863,4.0,4.0,True
244885,2.0,3.0,False
244892,1.8,3.0,False
244907,3.2,3.8,False
244920,1.8,2.8,False
244930,1.0,2.4,False
244935,1.4,1.8,False
244958,1.0,1.0,False
244959,1.6,3.4,False
245017,1.5,1.25,False
245044,2.4,3.8,False
245049,1.25,1.25,False
245053,1.4,1.2,False
245054,3.8,4.0,False
245056,4.4,4.6,True
245077,1.2,1.6,False
245090,3.2,3.4,False
245091,2.8,3.2,False
245092,1.6,1.6,False
245100,1.0,1.0,False
245105,4.0,4.2,True
245123,1.0,1.0,False
245137,2.8,4.2,False
245164,3.6,3.8,False
245168,2.8,3.8,False
245181,2.4,2.8,False
245184,1.8,2.4,False
245186,4.4,4.4,True
245189,3.6,4.4,False
245196,1.6,2.2,False
245199,1.2,3.0,False
245201,2.2,2.2,False
245208,1.25,2.25,False
245215,2.2,3.4,False
245219,3.6,3.8,False
245227,3.6,4.0,False
245236,1.0,1.4,False
245259,3.4,3.6,False
245264,1.0,1.0,False
245280,4.8,4.8,True
245281,4.2,4.8,True
245292,1.4,2.2,False
245323,3.6,3.6,False
245346,4.0,4.2,True
245358,2.0,3.4,False
245360,2.4,3.2,False
245389,1.0,1.2,False
245391,1.0,2.0,False
245393,2.2,3.8,False
245422,1.4,1.6,False
245429,1.2,1.4,False
245430,4.2,4.4,True
245431,3.6666666666666705,4.44444444444445,False
245449,1.4,2.8,False
245453,2.8,2.8,False
245460,2.8,4.2,False
245467,1.6,2.6,False
245485,1.8,1.8,False
245500,1.2,1.6,False
245510,3.4,4.2,False
245538,1.25,1.25,False
245540,1.0,1.0,False
245558,3.4,3.8,False
245577,2.0,3.0,False
245581,4.8,4.8,True
245598,4.2,4.8,True
245620,3.4,4.2,False
245632,2.8,4.4,False
245638,1.6,2.6,False
245648,1.8,2.6,False
245673,2.6,3.8,False
245695,1.0,1.33333333333333,False
245728,1.0,1.2,False
245738,2.8,3.8,False
245744,1.33333333333333,2.33333333333333,False
245746,3.2,4.4,False
245751,2.6,3.4,False
245753,3.6,3.8,False
245762,3.33333333333333,3.6666666666666705,False
245790,1.6,3.2,False
245792,2.0,2.8,False
245818,1.0,1.25,False
245833,2.2,2.8,False
245834,1.75,2.5,False
245835,3.5,4.25,False
245850,1.4,2.4,False
245851,2.0,2.8,False
245876,1.8,2.8,False
245879,2.0,3.8,False
245904,1.0,1.4,False
245921,3.8,4.4,False
245966,2.0,3.6,False
245983,1.6,2.6,False
245984,1.4,3.2,False
245986,2.0,3.4,False
245995,1.33333333333333,2.0,False
246008,1.25,3.25,False
246023,3.6,4.0,False
246033,1.8,2.8,False
246057,3.6,4.4,False
246063,1.4,2.2,False
246115,1.25,3.0,False
246119,2.2,2.4,False
246127,1.0,1.4,False
246143,2.8,3.4,False
246156,3.2,2.6,False
246185,4.2,4.4,True
246188,1.2,1.4,False
246212,2.2,2.4,False
246222,1.25,2.25,False
246232,1.0,2.25,False
246234,1.2,2.4,False
246235,3.4,4.4,False
246248,1.0,1.2,False
246250,2.8,3.4,False
246251,1.8,2.4,False
246252,3.4,3.8,False
246257,4.4,4.6,True
246266,2.2,3.2,False
246269,2.4,3.8,False
246282,2.4,2.2,False
246316,1.8,3.0,False
246321,3.2,4.2,False
246334,2.0,2.8,False
246360,1.0,1.0,False
246362,1.25,2.0,False
246364,2.2,3.0,False
246376,1.0,2.2,False
246384,1.2,2.8,False
246393,4.0,4.6,True
246399,1.2,1.4,False
246409,3.2,3.4,False
246421,1.8,2.4,False
246424,1.0,1.2,False
246431,1.4,1.6,False
246459,1.6,2.4,False
246462,1.2,1.8,False
246488,2.5,3.5,False
246489,1.4,2.8,False
246492,1.8,2.8,False
246504,2.6,3.8,False
246531,1.0,3.0,False
246535,1.0,1.4,False
246558,1.2,2.4,False
246561,2.0,2.2,False
246562,3.0,3.6,False
246578,1.0,1.8,False
246581,3.2,4.6,False
246588,3.4,4.4,False
246591,1.0,2.6,False
246601,3.6,4.2,False
246602,1.0,1.75,False
246604,2.6,3.4,False
246612,1.0,1.66666666666667,False
246644,3.6,4.6,False
246652,3.0,3.4,False
246653,3.4,4.2,False
246667,3.4,4.0,False
246674,1.0,1.2,False
246687,1.4,2.4,False
246707,1.5,1.75,False
246710,1.0,2.0,False
246721,1.8,3.0,False
246739,2.0,2.0,False
246742,3.2,4.4,False
246743,3.8,4.6,False
246744,1.6,2.0,False
246767,3.6,4.4,False
246773,3.8,3.8,False
246787,1.33333333333333,3.33333333333333,False
246813,1.8,3.0,False
246819,1.0,1.6,False
246847,2.8,4.0,False
246854,1.4,2.4,False
246855,1.0,2.0,False
246878,2.6,3.2,False
246888,3.2,4.0,False
246896,2.8,3.6,False
246925,4.8,4.0,True
246927,1.75,3.0,False
246930,1.2,1.8,False
246932,2.6,3.4,False
246937,3.4,4.2,False
246951,1.6,3.0,False
246968,2.0,4.33333333333333,False
246969,4.2,4.2,True
247002,1.4,1.2,False
247005,2.0,2.6,False
247022,2.0,3.2,False
247042,1.0,1.4,False
247051,3.8,3.6,False
247063,1.6,3.4,False
247071,1.4,2.8,False
247073,4.6,4.6,True
247075,2.8,4.2,False
247099,3.4,4.2,False
247105,2.4,3.2,False
247114,3.2,4.0,False
247121,1.2,2.2,False
247142,3.2,4.2,False
247151,1.8,2.6,False
247178,1.75,2.0,False
247187,1.0,1.66666666666667,False
247190,3.8,4.2,False
247194,2.2,3.6,False
247215,1.5,1.5,False
247261,1.0,3.0,False
247285,1.2,1.2,False
247300,2.6,3.2,False
247306,1.0,1.0,False
247314,2.6,3.8,False
247318,3.2,3.8,False
247330,1.0,1.8,False
247338,2.4,4.2,False
247342,1.25,3.0,False
247343,2.6,3.2,False
247349,4.4,4.2,True
247354,2.0,3.6,False
247362,1.0,2.4,False
247377,1.25,2.5,False
247385,4.2,4.8,True
247392,2.0,2.2,False
247394,3.25,3.5,False
247399,4.6,4.6,True
247436,1.4,2.8,False
247443,2.0,2.5,False
247450,2.6,3.2,False
247452,1.75,3.25,False
247457,1.2,1.4,False
247468,2.2,3.8,False
247469,2.6,3.2,False
247482,1.0,1.5,False
247486,1.2,2.4,False
247487,1.2,2.8,False
247509,4.8,4.4,True
247512,2.0,3.8,False
247515,1.0,1.75,False
247575,1.75,3.0,False
247579,2.2,3.0,False
247613,4.2,4.4,True
247649,1.2,2.0,False
247661,2.0,3.0,False
247666,1.0,2.33333333333333,False
247676,1.2,1.8,False
247705,1.6,1.4,False
247723,3.0,4.5,False
247731,3.6,3.6,False
247741,2.8,3.2,False
247767,2.6,3.0,False
247769,1.2,2.6,False
247774,1.5,2.25,False
247797,2.6,3.4,False
247801,1.0,3.0,False
247835,2.8,3.4,False
247848,4.5,4.75,True
247857,2.0,3.25,False
247865,4.0,4.0,True
247869,3.4,3.6,False
247886,2.2,4.2,False
247889,1.0,1.6,False
247894,2.4,3.4,False
247903,2.0,4.0,False
247919,1.2,1.8,False
247938,1.0,2.4,False
247954,2.0,2.6,False
247955,2.25,4.5,False
247958,1.6,2.8,False
247961,2.8,3.6,False
247967,1.8,3.2,False
247969,1.4,2.6,False
247970,1.4,1.6,False
247974,1.2,2.2,False
247976,1.2,1.6,False
248000,1.4,3.0,False
248008,1.2,1.0,False
248011,1.6,2.4,False
248030,2.8,2.8,False
248040,1.25,2.25,False
248047,1.75,3.75,False
248054,1.6,2.6,False
248060,1.5,2.25,False
248071,1.0,1.8,False
248075,2.8,2.6,False
248085,3.0,3.4,False
248086,2.8,4.2,False
248088,1.0,1.2,False
248095,1.2,1.8,False
248097,1.0,1.0,False
248107,1.0,1.6,False
248132,1.0,1.0,False
248133,4.4,5.0,True
248148,2.0,3.0,False
248156,1.0,2.4,False
248160,4.0,4.4,True
248177,1.0,1.5,False
248189,1.0,2.0,False
248215,2.6,3.8,False
248217,1.25,2.0,False
248226,2.6,3.6,False
248228,3.0,4.0,False
248230,3.6,4.2,False
248238,1.4,2.6,False
248240,1.8,1.6,False
248253,1.0,1.2,False
248262,2.4,3.4,False
248267,1.2,2.8,False
248288,1.2,3.2,False
248329,1.2,2.4,False
248331,1.2,1.2,False
248339,1.8,2.8,False
248355,1.6,3.4,False
248356,2.2,3.4,False
248357,4.6,4.8,True
248405,1.2,1.8,False
248407,1.0,1.4,False
248427,1.4,1.6,False
248431,2.0,2.2,False
248433,2.8,3.4,False
248438,2.0,2.33333333333333,False
248497,1.2,1.0,False
248502,4.0,2.6,False
248510,3.0,3.2,False
248522,1.4,3.4,False
248530,2.6,3.0,False
248534,3.4,4.0,False
248538,1.8,2.8,False
248549,1.6,2.2,False
248561,2.4,2.8,False
248576,1.0,1.5,False
248598,1.6,2.0,False
248599,2.0,1.75,False
248613,1.4,1.4,False
248622,4.2,4.8,True
248625,1.8,2.2,False
248628,1.4,1.8,False
248647,1.0,1.8,False
248665,2.2,3.8,False
248671,1.0,2.0,False
248675,3.8,3.8,False
248676,2.0,3.6,False
248678,2.6,3.6,False
248691,1.0,1.8,False
248692,1.0,1.0,False
248712,1.25,2.75,False
248716,1.2,4.2,False
248722,2.0,3.8,False
248750,1.8,1.8,False
248755,1.5,2.75,False
248758,1.25,1.5,False
248766,4.4,4.6,True
248800,4.2,4.4,True
248822,2.8,3.0,False
248841,2.2,3.0,False
248849,2.0,2.6,False
248867,1.2,1.4,False
248870,1.0,1.8,False
248874,1.0,3.0,False
248913,1.0,1.0,False
248922,1.66666666666667,2.66666666666667,False
248930,1.4,2.8,False
248936,1.4,3.4,False
248958,1.4,2.6,False
248961,1.2,1.4,False
248968,2.8,3.8,False
248977,1.0,2.0,False
248987,1.4,2.8,False
248993,1.0,3.0,False
249000,1.2,1.6,False
249010,3.0,3.5,False
249016,4.0,4.8,True
249025,1.4,2.0,False
249032,1.0,2.5,False
249036,1.2,1.6,False
249073,1.0,1.6,False
249091,3.6,4.4,False
249099,3.2,3.8,False
249103,2.6,3.2,False
249108,3.6,4.4,False
249150,1.0,2.0,False
249169,2.4,2.6,False
249174,2.2,2.4,False
249181,4.6,4.6,True
249192,1.8,3.2,False
249200,2.6,4.0,False
249205,4.2,4.2,True
249217,2.2,2.6,False
249219,1.2,1.4,False
249230,4.2,4.6,True
249247,1.2,2.0,False
249249,3.0,4.0,False
249292,2.4,3.2,False
249300,1.6,3.2,False
249306,3.8,4.6,False
249318,3.0,2.8,False
249322,3.6,4.0,False
249330,2.2,4.2,False
249351,1.0,1.5,False
249352,1.2,1.2,False
249365,1.2,2.4,False
249372,2.2,2.2,False
249384,2.0,3.4,False
249389,1.8,3.2,False
249404,2.2,2.2,False
249405,4.6,4.6,True
249411,3.2,3.8,False
249423,1.0,2.0,False
249434,4.4,4.8,True
249453,2.8,4.4,False
249456,1.8,3.2,False
249489,1.0,3.2,False
249498,2.4,3.6,False
249515,1.0,1.75,False
249533,2.6,4.0,False
249534,1.4,3.4,False
249538,1.0,1.66666666666667,False
249556,2.2,3.0,False
249557,3.4,4.4,False
249583,2.0,3.2,False
249585,3.6,4.6,False
249586,4.6,4.8,True
249611,1.0,1.4,False
249619,1.0,1.0,False
249624,2.4,3.4,False
249629,1.6,2.4,False
249631,1.0,1.2,False
249642,2.2,3.8,False
249651,1.2,1.8,False
249654,4.0,4.4,True
249683,2.4,2.8,False
249689,3.2,4.0,False
249696,1.8,3.6,False
249712,3.2,4.4,False
249713,3.8,4.8,False
249723,1.0,2.2,False
249733,4.6,4.6,True
249745,1.0,1.2,False
249757,1.6,2.4,False
249771,2.2,3.2,False
249778,1.4,1.8,False
249781,1.2,2.2,False
249784,2.0,3.2,False
249796,1.2,3.4,False
249824,1.0,2.75,False
249829,4.0,4.8,True
249842,4.0,4.2,True
249908,1.0,2.4,False
249915,2.2,4.0,False
249923,4.8,4.8,True
249928,1.0,1.5,False
249949,1.2,2.4,False
249965,3.4,4.0,False
249991,1.2,3.0,False
250055,4.4,3.4,False
250063,2.0,3.6,False
250155,2.0,2.6,False
250161,3.2,3.6,False
250162,2.6,3.6,False
250178,1.0,3.0,False
250205,3.2,4.2,False
250214,2.6,2.8,False
250215,2.8,3.8,False
250257,1.0,1.6,False
250259,1.2,2.6,False
250265,2.6,4.0,False
250286,1.2,2.4,False
250318,1.4,1.8,False
250319,1.2,1.2,False
250325,2.6,3.4,False
250329,1.8,2.8,False
250340,1.0,2.75,False
250368,2.0,2.5,False
250371,2.4,4.0,False
250389,1.25,2.75,False
250422,1.6,2.2,False
250430,3.8,4.6,False
250443,1.0,2.8,False
250461,1.0,2.25,False
250469,1.0,1.4,False
250476,3.6,4.4,False
250502,1.0,1.6,False
250512,2.0,3.2,False
250524,2.2,3.0,False
250533,1.4,2.4,False
250543,1.6,3.0,False
250545,3.8,4.0,False
250560,1.25,2.75,False
250572,4.0,4.6,True
250574,1.0,2.0,False
250588,1.6,2.8,False
250605,3.8,4.6,False
250635,4.4,4.2,True
250657,1.4,2.2,False
250681,1.2,3.0,False
250697,1.2,3.0,False
250710,1.2,1.6,False
250724,2.0,2.4,False
250734,1.4,2.2,False
250738,2.4,2.8,False
250756,1.8,2.0,False
250761,1.4,3.0,False
250767,1.0,1.6,False
250769,1.2,2.4,False
250791,2.2,3.8,False
250810,1.6,2.6,False
250811,2.2,3.0,False
250816,3.8,4.4,False
250823,1.6,2.0,False
250825,1.6,3.0,False
250831,3.0,4.0,False
250836,1.0,1.0,False
250846,2.6,3.4,False
250855,2.6,3.2,False
250857,1.0,3.5,False
250859,2.0,3.5,False
250866,1.2,2.2,False
250885,1.6,2.4,False
250897,3.6,4.2,False
250902,3.8,4.4,False
250914,1.2,1.6,False
250935,1.0,2.2,False
250952,1.6,3.8,False
251016,2.8,4.2,False
251033,2.4,3.6,False
251043,1.6,3.6,False
251046,3.4,3.6,False
251048,2.2,2.4,False
251066,1.2,3.4,False
251071,1.2,1.4,False
251073,2.8,4.0,False
251087,1.4,2.4,False
251092,1.0,1.2,False
251103,1.2,2.2,False
251104,1.2,3.6,False
251106,3.0,3.8,False
251146,4.0,4.6,True
251157,1.2,3.0,False
251159,2.8,3.6,False
251184,1.0,2.6,False
251187,1.25,2.0,False
251192,2.2,3.8,False
251220,1.2,3.0,False
251221,3.4,3.2,False
251273,4.2,4.6,True
251279,3.4,4.2,False
251302,4.0,4.8,True
251313,1.2,2.6,False
251336,2.0,3.4,False
251340,2.2,3.8,False
251344,2.6,3.4,False
251349,1.25,2.0,False
251360,1.8,2.0,False
251361,1.0,1.0,False
251367,2.0,2.33333333333333,False
251379,1.8,3.0,False
251382,2.6,3.4,False
251421,1.5,1.75,False
251423,2.2,3.0,False
251434,1.6,3.4,False
251436,2.4,4.4,False
251462,2.2,3.4,False
251467,1.4,1.8,False
251506,4.0,4.4,True
251538,1.6,3.0,False
251562,4.2,4.8,True
251564,1.8,3.2,False
251565,3.0,4.4,False
251625,1.0,1.75,False
251632,1.4,3.2,False
251639,3.4,4.2,False
251647,1.2,2.8,False
251668,2.8,4.0,False
251674,1.4,1.8,False
251679,3.2,4.8,False
251700,1.6,2.0,False
251706,1.4,2.0,False
251717,1.6,2.6,False
251748,4.2,4.6,True
251758,1.0,1.4,False
251768,3.2,4.2,False
251770,1.4,2.4,False
251787,1.5,1.75,False
251789,4.0,4.6,True
251795,4.0,4.0,True
251798,2.0,3.0,False
251800,1.4,3.2,False
251804,1.2,3.0,False
251808,3.6,3.8,False
251812,3.8,4.4,False
251821,1.2,2.4,False
251834,1.0,1.33333333333333,False
251837,1.0,1.2,False
251839,1.25,2.75,False
251844,1.8,1.8,False
251857,1.6,3.0,False
251860,1.2,2.0,False
251892,1.0,1.0,False
251899,2.6,3.8,False
251908,1.66666666666667,2.33333333333333,False
251922,3.4,3.8,False
251960,1.6,3.2,False
251962,2.2,3.2,False
251983,2.2,4.0,False
251985,1.2,1.6,False
251986,1.2,2.4,False
251989,3.0,3.8,False
252023,4.2,4.4,True
252024,4.2,5.0,True
252025,1.6,2.2,False
252029,1.0,1.8,False
252041,2.0,3.0,False
252047,2.8,4.0,False
252048,3.2,3.4,False
252051,2.4,3.2,False
252061,2.0,3.4,False
252083,1.2,1.4,False
252088,1.0,2.4,False
252097,1.2,2.6,False
252102,2.6,3.8,False
252120,2.8,3.4,False
252134,2.6,4.2,False
252144,2.75,3.75,False
252153,4.2,4.4,True
252154,4.2,4.4,True
252157,1.2,2.0,False
252158,1.8,2.6,False
252163,2.4,3.8,False
252201,3.2,3.8,False
252227,1.2,1.6,False
252235,1.6,2.6,False
252240,1.6,3.0,False
252268,1.2,2.0,False
252274,4.4,5.0,True
252280,3.8,4.6,False
252309,3.2,3.6,False
252315,1.0,3.5,False
252320,1.0,3.0,False
252327,2.6,3.0,False
252340,1.8,2.6,False
252346,3.4,4.2,False
252380,1.0,1.6,False
252382,3.2,3.2,False
252386,3.4,3.8,False
252390,1.0,1.4,False
252399,1.2,1.4,False
252453,1.8,3.0,False
252460,1.8,2.4,False
252478,1.4,2.0,False
252489,2.8,3.8,False
252496,1.8,1.4,False
252504,3.0,3.0,False
252505,2.6,3.4,False
252512,3.4,3.8,False
252539,1.0,2.6,False
252553,2.2,3.4,False
252570,2.2,3.6,False
252587,2.8,4.4,False
252604,2.0,3.4,False
252620,1.2,1.6,False
252628,1.25,2.25,False
252632,1.33333333333333,3.0,False
252638,2.0,2.2,False
252657,2.8,2.0,False
252664,1.8,3.2,False
252671,1.6,3.0,False
252681,1.2,2.8,False
252700,1.0,2.8,False
252715,1.0,2.0,False
252722,4.4,4.6,True
252725,1.2,2.0,False
252747,2.2,4.2,False
252803,3.6,4.6,False
252815,1.8,3.2,False
252820,1.8,3.0,False
252832,1.4,2.8,False
252842,1.0,2.33333333333333,False
252854,1.25,3.0,False
252879,1.2,3.0,False
252882,1.0,1.8,False
252890,1.4,2.4,False
252893,1.4,2.2,False
252909,2.2,3.4,False
252937,3.4,3.8,False
252946,2.8,3.2,False
252961,1.4,2.0,False
252963,2.2,3.4,False
252978,1.4,1.8,False
252994,3.2,4.4,False
253005,2.2,3.4,False
253016,1.6,2.4,False
253018,1.4,3.0,False
253020,1.0,1.0,False
253033,2.2,3.0,False
253036,1.4,2.6,False
253061,1.0,1.25,False
253065,3.8,4.6,False
253070,1.8,3.6,False
253079,2.6,4.4,False
253098,1.8,3.0,False
253139,3.0,3.8,False
253169,2.2,2.6,False
253185,1.4,3.0,False
253241,1.2,2.6,False
253243,1.8,4.0,False
253251,1.25,2.0,False
253258,1.2,1.4,False
253270,2.6,3.6,False
253283,2.8,4.2,False
253287,1.0,1.6,False
253289,4.4,4.8,True
253292,4.2,4.6,True
253299,1.4,2.6,False
253305,1.0,2.6,False
253370,1.0,2.2,False
253373,1.0,3.0,False
253375,2.6,2.8,False
253377,1.25,2.25,False
253413,2.0,2.6,False
253436,2.0,3.4,False
253439,1.4,1.0,False
253473,1.2,3.0,False
253474,3.2,4.4,False
253475,3.0,4.4,False
253492,1.8,2.6,False
253501,1.4,3.4,False
253510,1.5,3.25,False
253511,1.75,3.25,False
253525,1.2,1.4,False
253533,3.0,3.4,False
253549,2.6,4.8,False
253569,2.6,3.6,False
253583,1.0,2.4,False
253585,1.4,3.4,False
253604,2.2,3.6,False
253620,2.2,2.6,False
253626,2.0,2.2,False
253636,1.6,3.4,False
253644,2.0,2.4,False
253645,1.0,1.0,False
253649,1.6,2.2,False
253654,2.5,2.75,False
253663,3.4,4.8,False
253671,1.6,2.2,False
253674,3.2,4.2,False
253684,1.2,1.8,False
253690,1.8,3.8,False
253725,2.5,3.0,False
253734,2.2,3.8,False
253749,2.2,2.8,False
253752,2.8,3.0,False
253757,1.4,3.2,False
253776,3.5,4.5,False
253777,3.4,4.2,False
253806,1.2,2.0,False
253817,1.8,4.0,False
253841,1.4,1.6,False
253858,2.66666666666667,4.0,False
253880,2.2,2.4,False
253894,1.4,2.2,False
253917,1.4,2.2,False
253918,1.2,1.6,False
253923,2.6,3.6,False
253943,1.8,3.0,False
253952,3.4,3.6,False
253988,1.4,2.4,False
253995,3.8,4.4,False
254016,1.8,3.2,False
254021,2.2,3.2,False
254024,1.8,3.4,False
254030,2.0,2.8,False
254039,2.0,3.4,False
254043,1.4,1.0,False
254044,2.2,4.0,False
254087,1.0,2.2,False
254121,1.4,2.2,False
254133,2.2,3.6,False
254138,2.6,2.8,False
254144,1.6,3.4,False
254200,4.4,4.4,True
254203,1.6,2.4,False
